age,attrition,business_travel,distance_from_home,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,num_companies_worked,over_time,percent_salary_hike,relationship_satisfaction,standard_hours,stock_option_level,worklife_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,remote_work,monthly_income_$,total_working_years
31,yes,non-travel,15,3,medical,3,M,3,1, laboratory technician ,3,unknown,1,No,12,3,full-time,1,2,2,2,2,yes,2610,5
37,no,travel_rarely,25,2,unknown,3,F,2,2, healthcare representative ,4,unknown,7,No,13,3,full-time,2,3,6,1,3,yes,5731,9
27,no,travel_rarely,6,3,unknown,4,M,2,1, research scientist ,3,married,1,No,13,3,full-time,1,3,4,2,2,yes,2539,4
35,no,travel_frequently,4,4,other,4,M,2,1, laboratory technician ,4,married,1,unknown,13,2,full-time,1,4,2,2,2,yes,2376,2
56,no,non-travel,4,4,unknown,4,F,3,5, manager ,1,divorced,4,No,13,4,full-time,1,3,5,4,2,yes,14705,28
45,no,non-travel,7,3,medical,1,F,3,1, research scientist ,3,unknown,4,Yes,19,3,full-time,1,3,3,0,2,yes,6399,11
20,no,travel_rarely,3,3,unknown,1,M,2,1, laboratory technician ,3,single,1,unknown,12,1,full-time,0,2,2,1,2,yes,1601,2
50,no,travel_frequently,2,3,unknown,4,F,3,4, manager ,1,unknown,2,No,22,3,part-time,1,3,2,2,2,yes,6399,11
46,no,non-travel,15,2,life sciences,4,M,3,5, research director ,2,unknown,5,unknown,11,1,full-time,1,3,4,0,3,yes,19081,25
32,no,non-travel,13,3,other,3,F,2,1, laboratory technician ,2,married,1,No,20,3,part-time,1,3,2,2,2,yes,2743,2
35,no,non-travel,8,2,unknown,3,F,2,3, sales executive ,4,married,4,unknown,11,2,full-time,1,2,13,4,12,no,8657,16
29,no,non-travel,1,3,life sciences,1,F,3,1, research scientist ,4,divorced,1,No,15,1,full-time,3,3,3,1,2,yes,3760,3
21,yes,travel_frequently,10,2,unknown,1,F,2,1, laboratory technician ,3,unknown,1,unknown,20,3,full-time,0,1,2,2,2,yes,1601,2
34,no,travel_rarely,2,3,marketing,3,F,3,2, sales executive ,1,unknown,0,unknown,12,4,full-time,0,3,3,0,2,yes,4538,4
28,no,non-travel,1,4,medical,4,M,3,1, laboratory technician ,3,single,0,Yes,11,3,part-time,0,2,4,0,2,no,6399,11
35,no,travel_rarely,6,1,life sciences,3,M,3,1, research scientist ,3,married,0,Yes,14,4,part-time,0,3,3,2,2,no,2609,4
28,no,travel_frequently,2,3,life sciences,4,M,2,1, laboratory technician ,4,married,1,unknown,12,2,full-time,1,3,2,2,2,no,3867,7
28,no,travel_rarely,1,3,technical degree,4,M,3,1, research scientist ,1,single,2,unknown,11,2,full-time,0,2,3,1,2,no,2080,5
25,no,non-travel,1,3,medical,4,F,3,1, research scientist ,2,single,1,unknown,18,4,part-time,0,2,2,2,1,no,2096,4
58,no,non-travel,23,4,life sciences,1,M,3,1, research scientist ,3,unknown,1,unknown,12,4,full-time,2,3,2,2,2,yes,6399,11
39,yes,non-travel,23,3,medical,3,M,3,1, research scientist ,1,single,0,unknown,13,1,full-time,0,3,5,0,3,no,3904,6
30,no,travel_rarely,6,3,technical degree,1,F,2,2, laboratory technician ,4,married,0,No,12,1,full-time,1,3,9,6,7,yes,4627,10
50,no,non-travel,46,3,life sciences,46,F,3,4, research director ,1,married,4,unknown,11,2,part-time,0,3,3,1,2,yes,6399,11
41,no,non-travel,10,2,medical,3,M,1,2, sales executive ,2,single,1,No,13,1,full-time,0,3,19,11,9,yes,10169,19
31,yes,non-travel,1,3,unknown,4,F,3,1, sales representative ,2,unknown,1,Yes,11,1,part-time,0,4,3,2,2,no,2302,4
44,yes,non-travel,3,3,life sciences,1,M,3,1, laboratory technician ,1,unknown,4,No,12,3,full-time,0,4,3,1,2,yes,5633,10
40,no,non-travel,16,2,unknown,3,M,3,1, research scientist ,3,divorced,9,No,16,2,full-time,1,3,4,0,0,yes,3617,6
25,no,travel_rarely,19,1,medical,4,M,3,1, laboratory technician ,4,married,3,unknown,11,3,full-time,3,2,3,1,2,no,6399,11
40,no,travel_rarely,1,4,life sciences,2,M,3,1, laboratory technician ,2,unknown,3,No,22,3,part-time,1,3,4,0,3,yes,4121,7
51,no,travel_rarely,11,2,technical degree,4,F,2,4, manufacturing director ,2,unknown,3,No,16,2,part-time,0,2,5,0,3,yes,6399,11
27,no,travel_frequently,2,1,life sciences,4,M,1,2, sales executive ,4,single,3,No,20,2,full-time,0,3,6,0,0,no,5071,9
35,yes,non-travel,18,4,marketing,4,F,3,2, sales executive ,3,married,0,unknown,18,3,full-time,1,2,4,3,2,yes,3113,5
38,no,non-travel,7,3,unknown,4,M,4,1, research scientist ,3,divorced,1,No,11,4,full-time,3,3,4,0,3,yes,2609,4
31,yes,non-travel,22,4,unknown,4,M,3,2, manufacturing director ,3,married,1,unknown,15,4,full-time,2,2,10,6,7,yes,5633,10
51,no,non-travel,2,3,unknown,2,M,3,3, sales executive ,2,unknown,2,unknown,11,2,full-time,0,3,4,3,2,yes,10596,14
41,no,non-travel,22,3,unknown,4,F,3,2, research scientist ,4,unknown,3,unknown,14,1,full-time,2,2,6,3,3,no,5467,12
32,no,non-travel,2,1,marketing,3,M,3,2, sales executive ,2,married,0,Yes,13,1,full-time,3,2,3,1,2,yes,2609,4
25,no,travel_rarely,18,1,life sciences,1,M,4,2, sales executive ,3,married,2,No,11,2,part-time,0,2,3,1,2,no,3617,6
27,no,non-travel,10,3,marketing,4,F,2,2, sales executive ,4,married,1,Yes,11,4,part-time,0,3,6,4,4,yes,5769,10
27,yes,travel_rarely,22,4,life sciences,4,F,3,1, research scientist ,3,single,1,Yes,13,4,full-time,0,3,8,7,7,yes,2394,8
37,no,non-travel,11,3,medical,1,F,3,1, laboratory technician ,3,single,4,No,18,1,part-time,0,3,3,0,2,yes,3629,8
35,no,travel_frequently,18,2,life sciences,3,M,3,3, manufacturing director ,4,unknown,2,No,11,3,full-time,0,3,2,2,2,yes,9362,10
25,no,non-travel,1,3,unknown,1,M,3,1, laboratory technician ,4,unknown,4,No,11,2,full-time,1,2,3,0,2,yes,3229,7
30,no,non-travel,7,4,marketing,4,F,3,2, sales executive ,1,divorced,7,No,14,2,part-time,2,3,3,0,2,yes,6399,11
31,no,non-travel,8,5,life sciences,1,F,3,4, research director ,2,unknown,3,No,11,3,full-time,0,4,3,1,0,yes,16422,27
36,no,non-travel,16,4,marketing,3,F,2,2, sales executive ,1,unknown,4,No,13,1,part-time,2,2,3,0,2,no,5647,11
25,yes,travel_rarely,9,2,unknown,1,M,2,1, sales representative ,1,unknown,3,No,12,1,part-time,0,3,3,2,2,yes,4400,6
56,no,non-travel,1,2,life sciences,1,F,3,1, research scientist ,1,unknown,2,unknown,22,4,full-time,1,4,3,1,0,yes,2066,5
41,no,non-travel,5,5,medical,2,M,4,1, research scientist ,3,unknown,2,unknown,12,1,full-time,0,3,4,0,3,yes,4121,7
31,no,travel_rarely,8,2,unknown,4,F,4,1, human resources ,2,unknown,9,No,18,4,full-time,0,3,3,0,2,yes,4625,8
31,yes,travel_frequently,2,3,life sciences,2,M,3,1, laboratory technician ,4,unknown,6,unknown,13,3,full-time,1,1,2,2,2,yes,4121,7
48,no,non-travel,7,3,marketing,3,M,3,2, sales executive ,1,divorced,4,No,11,1,full-time,3,3,2,2,2,no,5486,10
34,yes,non-travel,9,4,unknown,1,F,3,1, human resources ,3,married,1,No,15,4,full-time,0,3,2,2,2,no,1601,2
44,no,non-travel,5,3,life sciences,3,M,2,1, laboratory technician ,3,single,3,unknown,14,4,part-time,0,3,5,0,3,no,3162,7
49,no,travel_rarely,5,4,unknown,1,M,3,2, healthcare representative ,3,married,2,No,14,2,part-time,1,2,3,1,2,yes,6651,20
44,no,non-travel,20,3,life sciences,4,M,3,1, research scientist ,2,unknown,1,unknown,13,3,full-time,0,2,5,1,3,no,3420,6
28,yes,non-travel,1,3,unknown,1,M,3,1, sales representative ,3,married,3,unknown,15,4,full-time,1,4,3,1,2,no,2909,5
44,no,travel_frequently,2,1,unknown,2,M,3,3, manufacturing director ,3,single,5,unknown,18,2,full-time,0,2,2,2,2,yes,8657,16
55,no,travel_rarely,4,4,life sciences,4,M,3,2, healthcare representative ,3,married,0,unknown,16,2,full-time,0,3,3,1,2,yes,2609,4
28,no,travel_frequently,7,3,life sciences,3,M,3,2, sales executive ,1,single,0,unknown,14,4,full-time,0,3,4,1,3,yes,4898,5
49,no,travel_rarely,45,2,medical,45,F,2,2, laboratory technician ,1,married,4,unknown,25,1,full-time,1,3,3,1,2,yes,5633,10
29,no,travel_frequently,2,1,life sciences,4,F,3,1, laboratory technician ,2,unknown,0,No,13,3,full-time,3,3,3,0,2,no,3180,6
32,no,non-travel,10,3,unknown,3,M,3,3, manager ,4,unknown,2,unknown,25,2,part-time,0,4,5,0,0,yes,11244,10
31,yes,travel_frequently,3,3,life sciences,4,F,3,1, research scientist ,3,unknown,1,No,12,1,full-time,0,3,7,7,7,yes,4121,7
40,no,non-travel,43,2,life sciences,4,M,3,2, healthcare representative ,4,divorced,3,unknown,18,3,full-time,0,3,2,2,2,no,4069,8
36,no,travel_rarely,2,4,life sciences,3,M,3,1, sales representative ,4,unknown,3,Yes,21,4,full-time,0,2,3,1,2,no,4121,7
33,no,non-travel,8,4,life sciences,1,M,3,2, sales executive ,1,unknown,2,No,13,4,full-time,1,1,2,2,2,no,6392,11
30,no,non-travel,14,4,unknown,14,M,3,3, sales executive ,2,married,3,unknown,12,2,full-time,1,3,4,1,3,yes,5129,9
38,yes,travel_rarely,2,3,medical,3,M,3,2, manufacturing director ,2,married,4,unknown,11,1,full-time,2,3,5,1,4,no,4855,9
48,no,travel_rarely,15,4,unknown,3,F,3,1, research scientist ,1,married,8,unknown,12,4,full-time,1,2,8,7,6,yes,6399,11
34,no,non-travel,1,4,unknown,2,M,3,2, research scientist ,4,unknown,9,No,17,2,full-time,1,2,2,2,1,yes,6399,11
38,no,travel_rarely,16,3,life sciences,2,F,3,2, sales executive ,2,single,2,No,12,2,full-time,0,4,3,1,2,no,4625,8
35,no,travel_rarely,10,4,unknown,1,F,3,2, healthcare representative ,3,single,3,Yes,16,3,part-time,0,3,5,0,4,yes,6399,11
23,no,non-travel,10,3,unknown,4,M,4,1, research scientist ,3,married,2,No,16,4,full-time,1,3,2,2,2,yes,2609,4
36,no,non-travel,6,4,unknown,1,M,4,2, laboratory technician ,1,unknown,3,Yes,13,4,full-time,1,3,3,0,2,no,5129,9
34,no,travel_frequently,36,4,unknown,36,M,2,2, healthcare representative ,3,unknown,1,No,14,2,part-time,1,2,8,7,7,no,4625,8
22,no,non-travel,26,2,other,2,F,2,1, research scientist ,3,married,1,unknown,14,2,full-time,0,2,4,1,3,yes,2609,4
32,no,non-travel,5,4,unknown,2,F,4,1, research scientist ,4,married,3,No,17,4,full-time,2,3,3,0,2,yes,3312,6
31,no,travel_frequently,2,4,unknown,4,M,3,2, sales executive ,1,single,7,unknown,13,4,full-time,0,3,5,0,3,no,6399,11
36,no,travel_rarely,12,4,life sciences,3,F,3,2, manufacturing director ,3,married,9,Yes,12,2,part-time,2,3,3,1,1,yes,4121,7
21,no,non-travel,19,1,medical,3,M,3,1, research scientist ,4,single,1,No,18,3,full-time,0,3,2,2,2,no,3117,6
47,no,non-travel,26,4,unknown,4,F,3,5, manager ,3,married,3,No,11,3,full-time,1,3,5,1,0,no,14201,27
39,no,non-travel,4,3,medical,1,F,3,2, manufacturing director ,3,unknown,0,No,13,4,part-time,0,1,9,3,8,yes,6399,11
40,no,non-travel,16,3,unknown,3,F,3,3, manufacturing director ,4,unknown,6,unknown,15,4,full-time,0,2,4,3,3,yes,9665,18
48,no,travel_frequently,4,5,unknown,3,M,2,4, manager ,4,unknown,2,No,25,2,part-time,1,3,2,2,2,yes,15202,25
35,yes,non-travel,10,2,medical,1,M,1,2, sales executive ,4,unknown,6,Yes,14,4,full-time,2,2,2,2,2,no,6399,11
27,no,travel_rarely,8,3,medical,2,F,4,1, research scientist ,3,unknown,7,unknown,17,1,part-time,0,3,3,0,2,no,3113,5
27,no,non-travel,2,3,medical,4,M,3,1, research scientist ,4,single,2,No,13,3,full-time,0,2,4,1,2,yes,2580,5
40,yes,travel_rarely,7,3,unknown,1,M,3,1, laboratory technician ,1,unknown,3,Yes,14,2,full-time,0,1,4,0,3,yes,2166,10
29,no,non-travel,10,3,unknown,3,M,2,2, sales executive ,3,single,9,No,11,3,full-time,0,3,5,1,4,yes,6399,11
36,no,non-travel,5,4,life sciences,2,F,3,3, healthcare representative ,1,married,4,No,12,3,full-time,2,3,3,0,2,yes,5129,9
49,no,travel_rarely,22,4,other,1,F,3,4, research director ,2,married,3,unknown,16,2,full-time,2,3,4,1,2,yes,14201,27
20,no,travel_rarely,13,3,medical,3,F,3,1, sales representative ,3,single,1,unknown,19,1,part-time,0,3,2,2,2,yes,1601,2
36,no,non-travel,1,4,unknown,4,F,2,2, manufacturing director ,3,unknown,0,unknown,15,3,full-time,0,3,3,1,2,yes,4374,4
33,no,travel_rarely,2,4,unknown,4,M,3,2, sales executive ,4,unknown,1,unknown,14,3,full-time,2,3,6,0,4,yes,5505,6
49,no,non-travel,16,3,medical,4,F,3,1, laboratory technician ,1,divorced,4,unknown,16,2,full-time,1,2,2,2,2,yes,2587,17
47,no,travel_rarely,2,4,life sciences,2,F,4,4, manager ,2,unknown,6,unknown,14,3,full-time,3,3,3,1,2,yes,15972,29
20,no,travel_rarely,9,1,unknown,4,M,3,1, sales representative ,1,unknown,1,No,11,1,full-time,0,3,2,0,2,yes,6399,11
36,no,travel_rarely,26,4,unknown,1,M,3,2, healthcare representative ,3,married,6,No,14,2,part-time,2,2,3,0,2,no,5633,10
44,no,travel_rarely,1,3,unknown,3,F,3,1, human resources ,4,unknown,4,Yes,18,1,full-time,3,3,2,2,2,no,4625,8
55,no,non-travel,12,3,technical degree,12,M,2,1, research scientist ,2,divorced,5,No,12,4,full-time,1,3,4,1,2,yes,4625,8
23,yes,non-travel,7,3,life sciences,3,M,3,1, sales representative ,4,divorced,1,Yes,21,2,full-time,1,3,3,0,2,no,2105,3
26,no,non-travel,17,4,unknown,4,M,1,1, laboratory technician ,3,unknown,1,No,15,3,full-time,3,4,3,0,2,yes,2305,4
32,no,travel_frequently,10,3,unknown,1,M,3,1, research scientist ,3,married,6,unknown,13,1,part-time,1,2,5,1,3,yes,3433,6
31,no,non-travel,2,4,life sciences,2,M,3,1, laboratory technician ,3,married,1,unknown,14,4,full-time,1,4,5,0,3,no,3477,6
41,no,non-travel,4,3,human resources,3,M,1,2, human resources ,2,married,6,No,19,2,part-time,1,3,3,1,2,no,6399,11
24,no,travel_rarely,29,1,medical,2,M,3,1, laboratory technician ,1,unknown,1,No,13,2,full-time,3,4,6,1,2,yes,3907,6
36,yes,non-travel,13,5,marketing,2,M,2,2, sales executive ,1,unknown,5,Yes,13,2,full-time,3,3,2,2,2,yes,8657,16
23,no,non-travel,4,1,unknown,3,F,3,1, laboratory technician ,2,single,1,No,13,3,full-time,0,1,3,1,2,no,2105,3
24,no,non-travel,35,3,medical,35,M,3,1, human resources ,4,married,0,No,14,4,part-time,1,3,2,2,1,no,2105,3
30,yes,travel_frequently,42,3,unknown,3,F,2,1, human resources ,4,divorced,6,No,11,3,full-time,1,2,4,1,2,no,6399,11
31,no,non-travel,5,3,unknown,1,M,3,2, sales executive ,3,unknown,1,No,19,3,full-time,1,3,5,0,2,yes,3617,6
27,no,non-travel,48,3,unknown,48,F,3,1, research scientist ,4,unknown,1,unknown,11,3,full-time,0,2,6,1,4,no,3445,6
29,yes,travel_rarely,9,3,unknown,2,F,1,1, sales representative ,2,single,1,unknown,13,3,part-time,0,3,2,2,2,yes,2760,2
29,no,non-travel,1,3,unknown,4,M,4,2, healthcare representative ,3,unknown,8,Yes,12,4,full-time,0,4,3,0,2,no,6294,10
53,no,non-travel,31,4,unknown,1,F,2,4, manufacturing director ,3,married,4,Yes,20,4,full-time,3,2,3,0,2,yes,14201,27
34,no,travel_rarely,3,2,unknown,4,F,1,2, sales executive ,4,unknown,5,No,12,1,full-time,0,3,2,2,2,yes,6399,11
51,no,travel_rarely,3,3,unknown,1,F,3,3, manager ,3,married,2,No,11,4,part-time,0,3,2,2,2,yes,13116,22
37,no,travel_rarely,9,2,marketing,2,M,2,2, sales executive ,2,unknown,1,No,14,1,full-time,2,3,5,0,3,no,6399,11
46,no,non-travel,26,2,life sciences,2,M,2,2, sales executive ,2,unknown,8,unknown,15,3,full-time,0,3,2,2,2,no,3617,6
43,no,non-travel,9,3,unknown,1,M,3,1, research scientist ,3,unknown,4,No,13,3,part-time,0,2,3,1,2,yes,6399,11
41,no,travel_rarely,35,3,unknown,35,M,4,2, healthcare representative ,2,single,3,unknown,12,1,full-time,0,1,3,1,2,no,6399,11
31,no,non-travel,7,4,unknown,1,F,3,3, sales executive ,1,unknown,2,No,14,4,full-time,2,3,3,2,2,no,5129,9
28,no,travel_rarely,1,3,medical,3,F,3,1, research scientist ,1,unknown,1,No,25,3,part-time,1,3,3,1,2,no,3591,7
38,no,non-travel,2,4,unknown,2,F,1,2, sales representative ,4,unknown,2,Yes,20,1,full-time,2,2,4,0,3,yes,5405,20
58,no,travel_frequently,15,4,life sciences,1,M,3,4, research director ,3,married,2,unknown,14,2,full-time,0,3,2,2,2,yes,12185,23
29,yes,travel_rarely,13,3,unknown,1,M,2,1, human resources ,1,divorced,4,unknown,15,4,full-time,3,3,2,2,0,no,6399,11
47,no,travel_rarely,9,4,life sciences,2,F,3,1, laboratory technician ,3,single,4,unknown,12,3,full-time,0,3,2,2,0,no,2105,4
28,no,non-travel,1,2,life sciences,3,M,3,1, human resources ,4,unknown,1,unknown,15,2,full-time,1,3,3,2,2,yes,2105,3
32,yes,travel_rarely,2,4,marketing,3,M,2,2, sales executive ,2,unknown,7,Yes,12,3,full-time,0,2,2,2,2,yes,4121,7
39,no,travel_rarely,19,4,unknown,4,M,3,2, research scientist ,4,unknown,8,unknown,14,2,part-time,3,3,2,2,2,yes,3902,7
55,no,travel_rarely,2,4,unknown,2,M,2,1, research scientist ,4,unknown,8,unknown,20,2,part-time,1,4,5,0,4,no,2662,5
29,no,non-travel,7,3,life sciences,4,M,3,1, laboratory technician ,1,single,3,unknown,14,2,full-time,0,3,3,1,2,yes,2062,4
35,no,non-travel,16,2,other,16,F,2,2, manufacturing director ,2,married,0,unknown,11,4,full-time,0,3,3,0,2,no,2609,4
34,yes,non-travel,16,4,technical degree,4,M,1,1, research scientist ,1,unknown,1,unknown,23,2,full-time,1,3,5,3,0,yes,6399,11
56,yes,travel_rarely,24,2,unknown,1,M,3,1, laboratory technician ,4,single,1,No,16,4,full-time,0,3,4,1,0,yes,2587,5
36,no,non-travel,17,2,marketing,3,M,2,2, sales executive ,2,unknown,2,unknown,16,3,full-time,2,1,4,1,3,yes,5507,10
31,no,non-travel,10,2,unknown,3,F,3,2, sales executive ,4,divorced,2,Yes,11,4,full-time,1,3,5,1,4,no,6399,11
34,no,non-travel,3,1,unknown,4,F,2,2, sales executive ,4,married,3,Yes,12,3,full-time,0,2,4,0,1,yes,8103,9
31,no,travel_rarely,4,3,unknown,1,F,4,1, laboratory technician ,3,divorced,8,No,12,2,full-time,1,2,2,2,2,no,3978,4
45,no,travel_frequently,1,4,medical,2,M,3,2, healthcare representative ,3,single,4,No,12,3,part-time,0,3,4,0,3,yes,5399,12
39,no,non-travel,21,4,unknown,1,F,1,2, sales executive ,3,unknown,6,unknown,19,3,full-time,1,3,3,1,2,no,5633,10
38,no,travel_rarely,9,2,unknown,2,M,3,1, research scientist ,4,divorced,2,No,19,4,full-time,2,4,5,0,3,no,6399,11
31,no,non-travel,3,2,unknown,3,M,3,1, research scientist ,1,divorced,1,unknown,13,4,part-time,1,3,4,2,3,yes,2609,4
53,yes,non-travel,24,4,life sciences,1,M,3,3, sales executive ,1,unknown,6,Yes,13,2,full-time,0,2,2,2,2,yes,10448,15
38,no,travel_frequently,1,4,other,4,M,3,1, human resources ,2,unknown,0,Yes,11,2,full-time,1,3,6,1,2,no,6399,11
54,no,non-travel,10,3,unknown,3,F,3,2, manufacturing director ,1,single,6,Yes,19,4,full-time,0,3,5,1,4,no,4440,9
23,no,non-travel,12,2,unknown,4,M,3,1, laboratory technician ,4,single,1,No,13,3,part-time,0,4,5,1,4,yes,6399,11
25,no,non-travel,2,1,other,4,M,3,1, laboratory technician ,3,unknown,6,unknown,19,3,full-time,1,2,2,0,2,yes,6399,11
31,no,non-travel,2,2,life sciences,1,M,3,1, sales representative ,3,unknown,0,No,19,3,full-time,1,3,2,1,2,yes,6399,11
35,no,travel_rarely,11,4,medical,4,M,3,1, laboratory technician ,3,married,7,Yes,11,3,full-time,1,3,2,2,2,yes,2660,5
22,no,non-travel,1,2,unknown,4,M,3,1, research scientist ,3,unknown,0,No,12,4,full-time,0,4,3,1,2,yes,3375,6
32,no,travel_rarely,29,4,unknown,3,F,2,1, laboratory technician ,2,single,1,unknown,13,3,full-time,0,3,6,4,1,no,3617,6
32,no,non-travel,36,4,unknown,2,M,2,1, sales representative ,2,unknown,0,unknown,14,2,part-time,1,3,2,2,2,yes,2269,4
21,no,travel_rarely,5,1,medical,3,M,3,1, sales representative ,1,single,1,unknown,11,4,full-time,0,3,2,1,2,yes,6399,11
36,no,non-travel,13,2,life sciences,13,F,3,2, manufacturing director ,2,unknown,7,No,13,2,full-time,3,3,4,0,2,yes,9665,18
29,yes,travel_rarely,38,4,unknown,38,M,3,1, research scientist ,4,married,9,unknown,14,2,full-time,3,4,2,2,2,yes,4787,4
32,no,travel_rarely,2,3,technical degree,4,M,3,1, research scientist ,1,unknown,1,No,14,4,part-time,0,3,4,1,2,yes,6399,11
40,no,travel_rarely,2,4,unknown,3,M,2,1, research scientist ,3,unknown,2,No,14,4,full-time,0,3,2,2,2,yes,2809,8
35,no,travel_frequently,18,4,life sciences,3,M,3,2, healthcare representative ,3,unknown,1,unknown,14,4,part-time,2,4,10,0,2,no,6399,11
50,yes,travel_rarely,40,3,marketing,4,M,2,3, sales executive ,1,unknown,4,unknown,13,2,full-time,1,3,3,2,0,yes,10854,20
26,no,non-travel,5,3,other,4,F,2,1, sales representative ,3,single,0,No,18,4,full-time,0,3,4,0,0,yes,6399,11
36,no,travel_frequently,23,2,medical,3,M,4,2, laboratory technician ,4,unknown,4,No,17,3,part-time,1,3,5,0,3,no,2571,17
27,no,travel_rarely,4,3,life sciences,2,M,4,2, manufacturing director ,2,unknown,1,Yes,20,2,full-time,1,3,6,0,3,no,6142,6
33,no,non-travel,2,3,medical,3,M,3,1, laboratory technician ,4,unknown,4,No,11,4,full-time,0,3,1,0,0,no,2496,7
36,no,non-travel,5,4,life sciences,2,F,2,1, research scientist ,1,married,9,Yes,14,4,part-time,1,4,1,0,0,yes,3419,6
31,no,non-travel,1,4,medical,3,M,3,1, research scientist ,2,single,1,No,17,2,full-time,0,3,1,1,0,yes,2501,1
22,no,travel_rarely,2,1,technical degree,3,M,3,1, laboratory technician ,4,unknown,0,unknown,14,3,part-time,1,3,2,2,1,yes,2105,3
27,no,non-travel,3,3,unknown,3,M,2,1, research scientist ,3,divorced,1,unknown,15,4,full-time,1,2,1,0,1,yes,2566,1
33,no,travel_rarely,2,3,life sciences,3,M,3,1, research scientist ,4,unknown,0,No,14,1,full-time,0,3,3,0,2,yes,2609,4
36,no,travel_frequently,18,1,unknown,2,F,3,1, laboratory technician ,4,single,1,unknown,13,1,part-time,0,3,8,1,7,yes,4625,8
37,no,non-travel,18,2,medical,18,F,2,1, research scientist ,1,unknown,2,unknown,14,1,full-time,1,2,3,0,2,yes,3920,7
32,no,non-travel,7,3,unknown,2,M,4,1, laboratory technician ,2,married,1,unknown,20,3,part-time,0,1,5,0,3,yes,3113,5
51,no,travel_rarely,35,3,medical,35,M,1,2, manufacturing director ,2,divorced,5,unknown,18,4,full-time,1,3,4,1,2,yes,6399,11
49,no,non-travel,45,2,technical degree,45,F,2,4, healthcare representative ,3,unknown,7,Yes,12,4,full-time,0,3,7,0,7,yes,13964,23
35,no,non-travel,9,4,unknown,3,M,2,2, healthcare representative ,2,single,9,unknown,19,3,full-time,0,3,1,0,0,yes,6540,11
22,no,non-travel,11,3,medical,1,F,3,1, research scientist ,2,married,1,No,13,4,full-time,1,3,2,1,2,no,2244,2
33,no,non-travel,1,5,unknown,1,F,4,4, research director ,3,unknown,4,No,19,3,full-time,1,3,6,0,5,no,16184,10
31,yes,non-travel,13,4,medical,2,M,3,2, sales executive ,1,divorced,2,No,17,3,part-time,0,1,3,1,2,no,4233,8
45,yes,non-travel,26,4,unknown,1,F,3,2, sales executive ,1,unknown,2,unknown,14,4,part-time,2,3,1,0,0,yes,3113,5
53,no,non-travel,7,3,unknown,3,M,4,4, research director ,3,married,3,No,19,3,full-time,0,3,5,1,3,yes,14814,32
34,no,travel_rarely,8,2,unknown,2,F,3,2, healthcare representative ,3,unknown,3,No,11,4,full-time,0,3,5,4,3,yes,5633,10
43,no,non-travel,14,2,life sciences,2,M,3,4, research director ,1,unknown,6,No,24,3,full-time,1,3,4,1,0,no,17159,28
28,no,travel_rarely,8,2,medical,2,M,2,1, human resources ,4,divorced,1,unknown,13,4,part-time,1,3,5,0,4,yes,3617,6
42,no,travel_frequently,2,1,unknown,2,M,3,1, research scientist ,4,single,5,unknown,14,4,full-time,0,3,2,2,2,yes,4625,8
27,no,travel_rarely,4,3,unknown,2,F,3,1, research scientist ,3,unknown,1,unknown,19,3,part-time,0,3,1,0,0,yes,2318,1
