,age,attrition,business_travel,distance_from_home,education,education_field,environment_satisfaction,gender,job_involvement,job_level,job_role,job_satisfaction,marital_status,monthly_income_$,num_companies_worked,over_time,percent_salary_hike,performance_rating,relationship_satisfaction,standard_hours,stock_option_level,total_working_years,worklife_balance,years_at_company,years_since_last_promotion,years_with_curr_manager,remote_work
1007,27,no,travel_rarely,6,3,,4,M,2,1, research scientist ,3,married,2539.0,1,No,13,,3,full-time,1,4.0,3.0,4,2,2,yes
1008,35,no,travel_frequently,4,4,other,4,M,2,1, laboratory technician ,4,married,2376.0,1,,13,3.0,2,full-time,1,2.0,4.0,2,2,2,yes
1009,56,no,non-travel,4,4,,4,F,3,5, manager ,1,divorced,,4,No,13,3.0,4,full-time,1,28.0,3.0,5,4,2,yes
1010,45,no,non-travel,7,3,medical,1,F,3,1, research scientist ,3,,,4,Yes,19,3.0,3,full-time,1,,,3,0,2,yes
1011,20,no,travel_rarely,3,3,,1,M,2,1, laboratory technician ,3,single,,1,,12,3.0,1,full-time,0,2.0,2.0,2,1,2,yes
1012,50,no,travel_frequently,2,3,,4,F,3,4, manager ,1,,,2,No,22,4.0,3,part-time,1,,,2,2,2,yes
1013,46,no,non-travel,15,2,life sciences,4,M,3,5, research director ,2,,19081.0,5,,11,3.0,1,full-time,1,25.0,3.0,4,0,3,yes
1014,32,no,non-travel,13,3,other,3,F,2,1, laboratory technician ,2,married,2743.0,1,No,20,4.0,3,part-time,1,2.0,3.0,2,2,2,yes
1015,35,no,non-travel,8,2,,3,F,2,3, sales executive ,4,married,,4,,11,3.0,2,full-time,1,16.0,2.0,13,4,12,no
1016,29,no,non-travel,1,3,life sciences,1,F,3,1, research scientist ,4,divorced,3760.0,1,No,15,3.0,1,full-time,3,3.0,,3,1,2,yes
1017,21,yes,travel_frequently,10,2,,1,F,2,1, laboratory technician ,3,,,1,,20,4.0,3,full-time,0,2.0,1.0,2,2,2,yes
1018,34,no,travel_rarely,2,3,marketing,3,F,3,2, sales executive ,1,,4538.0,0,,12,3.0,4,full-time,0,4.0,3.0,3,0,2,yes
1019,28,no,non-travel,1,4,medical,4,M,3,1, laboratory technician ,3,single,,0,Yes,11,3.0,3,part-time,0,,2.0,4,0,2,no
1020,35,no,travel_rarely,6,1,life sciences,3,M,3,1, research scientist ,3,married,,0,Yes,14,,4,part-time,0,4.0,3.0,3,2,2,no
1021,28,no,travel_frequently,2,3,life sciences,4,M,2,1, laboratory technician ,4,married,3867.0,1,,12,3.0,2,full-time,1,,3.0,2,2,2,no
1022,28,no,travel_rarely,1,3,technical degree,4,M,3,1, research scientist ,1,single,2080.0,2,,11,3.0,2,full-time,0,5.0,2.0,3,1,2,no
1023,25,no,non-travel,1,3,medical,4,F,3,1, research scientist ,2,single,2096.0,1,,18,3.0,4,part-time,0,,2.0,2,2,1,no
1024,58,no,non-travel,23,4,life sciences,1,M,3,1, research scientist ,3,,,1,,12,3.0,4,full-time,2,,3.0,2,2,2,yes
1025,39,yes,non-travel,23,3,medical,3,M,3,1, research scientist ,1,single,3904.0,0,,13,3.0,1,full-time,0,6.0,3.0,5,0,3,no
1026,30,no,travel_rarely,6,3,technical degree,1,F,2,2, laboratory technician ,4,married,4627.0,0,No,12,3.0,1,full-time,1,10.0,3.0,9,6,7,yes
1027,50,no,non-travel,46,3,life sciences,46,F,3,4, research director ,1,married,,4,,11,3.0,2,part-time,0,,,3,1,2,yes
1028,41,no,non-travel,10,2,medical,3,M,1,2, sales executive ,2,single,,1,No,13,3.0,1,full-time,0,19.0,3.0,19,11,9,yes
1029,31,yes,non-travel,1,3,,4,F,3,1, sales representative ,2,,2302.0,1,Yes,11,3.0,1,part-time,0,,4.0,3,2,2,no
1030,44,yes,non-travel,3,3,life sciences,1,M,3,1, laboratory technician ,1,,,4,No,12,,3,full-time,0,10.0,4.0,3,1,2,yes
1031,40,no,non-travel,16,2,,3,M,3,1, research scientist ,3,divorced,,9,No,16,3.0,2,full-time,1,6.0,3.0,4,0,0,yes
1032,25,no,travel_rarely,19,1,medical,4,M,3,1, laboratory technician ,4,married,,3,,11,3.0,3,full-time,3,,2.0,3,1,2,no
1033,40,no,travel_rarely,1,4,life sciences,2,M,3,1, laboratory technician ,2,,,3,No,22,4.0,3,part-time,1,7.0,3.0,4,0,3,yes
1034,51,no,travel_rarely,11,2,technical degree,4,F,2,4, manufacturing director ,2,,,3,No,16,3.0,2,part-time,0,,2.0,5,0,3,yes
1035,27,no,travel_frequently,2,1,life sciences,4,M,1,2, sales executive ,4,single,5071.0,3,No,20,4.0,2,full-time,0,,3.0,6,0,0,no
1036,35,yes,non-travel,18,4,marketing,4,F,3,2, sales executive ,3,married,,0,,18,3.0,3,full-time,1,5.0,2.0,4,3,2,yes
1037,38,no,non-travel,7,3,,4,M,4,1, research scientist ,3,divorced,,1,No,11,3.0,4,full-time,3,4.0,3.0,4,0,3,yes
1038,31,yes,non-travel,22,4,,4,M,3,2, manufacturing director ,3,married,,1,,15,3.0,4,full-time,2,10.0,2.0,10,6,7,yes
1039,51,no,non-travel,2,3,,2,M,3,3, sales executive ,2,,10596.0,2,,11,3.0,2,full-time,0,14.0,3.0,4,3,2,yes
1040,41,no,non-travel,22,3,,4,F,3,2, research scientist ,4,,5467.0,3,,14,3.0,1,full-time,2,12.0,2.0,6,3,3,no
1041,32,no,non-travel,2,1,marketing,3,M,3,2, sales executive ,2,married,,0,Yes,13,3.0,1,full-time,3,4.0,2.0,3,1,2,yes
1042,25,no,travel_rarely,18,1,life sciences,1,M,4,2, sales executive ,3,married,,2,No,11,3.0,2,part-time,0,6.0,2.0,3,1,2,no
1043,27,no,non-travel,10,3,marketing,4,F,2,2, sales executive ,4,married,5769.0,1,Yes,11,3.0,4,part-time,0,,3.0,6,4,4,yes
1044,27,yes,travel_rarely,22,4,life sciences,4,F,3,1, research scientist ,3,single,2394.0,1,Yes,13,,4,full-time,0,8.0,3.0,8,7,7,yes
1045,37,no,non-travel,11,3,medical,1,F,3,1, laboratory technician ,3,single,3629.0,4,No,18,3.0,1,part-time,0,8.0,3.0,3,0,2,yes
1046,35,no,travel_frequently,18,2,life sciences,3,M,3,3, manufacturing director ,4,,9362.0,2,No,11,3.0,3,full-time,0,10.0,3.0,2,2,2,yes
1047,25,no,non-travel,1,3,,1,M,3,1, laboratory technician ,4,,3229.0,4,No,11,3.0,2,full-time,1,7.0,2.0,3,0,2,yes
1048,30,no,non-travel,7,4,marketing,4,F,3,2, sales executive ,1,divorced,,7,No,14,3.0,2,part-time,2,,3.0,3,0,2,yes
1049,31,no,non-travel,8,5,life sciences,1,F,3,4, research director ,2,,16422.0,3,No,11,3.0,3,full-time,0,,4.0,3,1,0,yes
1050,36,no,non-travel,16,4,marketing,3,F,2,2, sales executive ,1,,5647.0,4,No,13,3.0,1,part-time,2,11.0,2.0,3,0,2,no
1051,25,yes,travel_rarely,9,2,,1,M,2,1, sales representative ,1,,4400.0,3,No,12,3.0,1,part-time,0,6.0,3.0,3,2,2,yes
1052,56,no,non-travel,1,2,life sciences,1,F,3,1, research scientist ,1,,2066.0,2,,22,4.0,4,full-time,1,5.0,4.0,3,1,0,yes
1053,41,no,non-travel,5,5,medical,2,M,4,1, research scientist ,3,,,2,,12,3.0,1,full-time,0,7.0,,4,0,3,yes
1054,31,no,travel_rarely,8,2,,4,F,4,1, human resources ,2,,,9,No,18,,4,full-time,0,8.0,3.0,3,0,2,yes
1055,31,yes,travel_frequently,2,3,life sciences,2,M,3,1, laboratory technician ,4,,,6,,13,3.0,3,full-time,1,7.0,1.0,2,2,2,yes
1056,48,no,non-travel,7,3,marketing,3,M,3,2, sales executive ,1,divorced,5486.0,4,No,11,3.0,1,full-time,3,,3.0,2,2,2,no
1057,34,yes,non-travel,9,4,,1,F,3,1, human resources ,3,married,,1,No,15,3.0,4,full-time,0,2.0,3.0,2,2,2,no
1058,44,no,non-travel,5,3,life sciences,3,M,2,1, laboratory technician ,3,single,3162.0,3,,14,3.0,4,part-time,0,7.0,3.0,5,0,3,no
1059,49,no,travel_rarely,5,4,,1,M,3,2, healthcare representative ,3,married,6651.0,2,No,14,,2,part-time,1,20.0,2.0,3,1,2,yes
1060,44,no,non-travel,20,3,life sciences,4,M,3,1, research scientist ,2,,3420.0,1,,13,3.0,3,full-time,0,6.0,2.0,5,1,3,no
1061,28,yes,non-travel,1,3,,1,M,3,1, sales representative ,3,married,2909.0,3,,15,3.0,4,full-time,1,5.0,4.0,3,1,2,no
1062,44,no,travel_frequently,2,1,,2,M,3,3, manufacturing director ,3,single,,5,,18,,2,full-time,0,16.0,2.0,2,2,2,yes
1063,55,no,travel_rarely,4,4,life sciences,4,M,3,2, healthcare representative ,3,married,,0,,16,3.0,2,full-time,0,4.0,3.0,3,1,2,yes
1064,28,no,travel_frequently,7,3,life sciences,3,M,3,2, sales executive ,1,single,4898.0,0,,14,3.0,4,full-time,0,5.0,3.0,4,1,3,yes
1065,49,no,travel_rarely,45,2,medical,45,F,2,2, laboratory technician ,1,married,,4,,25,4.0,1,full-time,1,10.0,3.0,3,1,2,yes
1066,29,no,travel_frequently,2,1,life sciences,4,F,3,1, laboratory technician ,2,,3180.0,0,No,13,3.0,3,full-time,3,,3.0,3,0,2,no
1067,32,no,non-travel,10,3,,3,M,3,3, manager ,4,,11244.0,2,,25,,2,part-time,0,10.0,4.0,5,0,0,yes
1068,31,yes,travel_frequently,3,3,life sciences,4,F,3,1, research scientist ,3,,,1,No,12,3.0,1,full-time,0,7.0,,7,7,7,yes
1069,40,no,non-travel,43,2,life sciences,4,M,3,2, healthcare representative ,4,divorced,4069.0,3,,18,3.0,3,full-time,0,8.0,3.0,2,2,2,no
1070,36,no,travel_rarely,2,4,life sciences,3,M,3,1, sales representative ,4,,,3,Yes,21,4.0,4,full-time,0,7.0,2.0,3,1,2,no
1071,33,no,non-travel,8,4,life sciences,1,M,3,2, sales executive ,1,,6392.0,2,No,13,3.0,4,full-time,1,,1.0,2,2,2,no
1072,30,no,non-travel,14,4,,14,M,3,3, sales executive ,2,married,,3,,12,3.0,2,full-time,1,9.0,3.0,4,1,3,yes
1073,38,yes,travel_rarely,2,3,medical,3,M,3,2, manufacturing director ,2,married,4855.0,4,,11,3.0,1,full-time,2,,3.0,5,1,4,no
1074,48,no,travel_rarely,15,4,,3,F,3,1, research scientist ,1,married,,8,,12,3.0,4,full-time,1,,2.0,8,7,6,yes
1075,34,no,non-travel,1,4,,2,M,3,2, research scientist ,4,,,9,No,17,3.0,2,full-time,1,,2.0,2,2,1,yes
1076,38,no,travel_rarely,16,3,life sciences,2,F,3,2, sales executive ,2,single,,2,No,12,3.0,2,full-time,0,8.0,4.0,3,1,2,no
1077,35,no,travel_rarely,10,4,,1,F,3,2, healthcare representative ,3,single,,3,Yes,16,3.0,3,part-time,0,,3.0,5,0,4,yes
1078,23,no,non-travel,10,3,,4,M,4,1, research scientist ,3,married,,2,No,16,3.0,4,full-time,1,4.0,3.0,2,2,2,yes
1079,36,no,non-travel,6,4,,1,M,4,2, laboratory technician ,1,,,3,Yes,13,3.0,4,full-time,1,9.0,3.0,3,0,2,no
1080,34,no,travel_frequently,36,4,,36,M,2,2, healthcare representative ,3,,,1,No,14,3.0,2,part-time,1,8.0,2.0,8,7,7,no
1081,22,no,non-travel,26,2,other,2,F,2,1, research scientist ,3,married,,1,,14,,2,full-time,0,4.0,2.0,4,1,3,yes
1082,32,no,non-travel,5,4,,2,F,4,1, research scientist ,4,married,3312.0,3,No,17,3.0,4,full-time,2,6.0,3.0,3,0,2,yes
1083,31,no,travel_frequently,2,4,,4,M,3,2, sales executive ,1,single,,7,,13,3.0,4,full-time,0,,3.0,5,0,3,no
1084,36,no,travel_rarely,12,4,life sciences,3,F,3,2, manufacturing director ,3,married,,9,Yes,12,3.0,2,part-time,2,7.0,3.0,3,1,1,yes
1085,21,no,non-travel,19,1,medical,3,M,3,1, research scientist ,4,single,3117.0,1,No,18,3.0,3,full-time,0,,,2,2,2,no
1086,47,no,non-travel,26,4,,4,F,3,5, manager ,3,married,,3,No,11,3.0,3,full-time,1,27.0,3.0,5,1,0,no
1087,39,no,non-travel,4,3,medical,1,F,3,2, manufacturing director ,3,,,0,No,13,3.0,4,part-time,0,,1.0,9,3,8,yes
1088,40,no,non-travel,16,3,,3,F,3,3, manufacturing director ,4,,,6,,15,,4,full-time,0,18.0,2.0,4,3,3,yes
1089,48,no,travel_frequently,4,5,,3,M,2,4, manager ,4,,15202.0,2,No,25,4.0,2,part-time,1,,3.0,2,2,2,yes
1090,35,yes,non-travel,10,2,medical,1,M,1,2, sales executive ,4,,,6,Yes,14,3.0,4,full-time,2,,2.0,2,2,2,no
1091,27,no,travel_rarely,8,3,medical,2,F,4,1, research scientist ,3,,,7,,17,3.0,1,part-time,0,5.0,3.0,3,0,2,no
1092,27,no,non-travel,2,3,medical,4,M,3,1, research scientist ,4,single,2580.0,2,No,13,3.0,3,full-time,0,,2.0,4,1,2,yes
1093,40,yes,travel_rarely,7,3,,1,M,3,1, laboratory technician ,1,,2166.0,3,Yes,14,3.0,2,full-time,0,10.0,1.0,4,0,3,yes
1094,29,no,non-travel,10,3,,3,M,2,2, sales executive ,3,single,,9,No,11,3.0,3,full-time,0,,3.0,5,1,4,yes
1095,36,no,non-travel,5,4,life sciences,2,F,3,3, healthcare representative ,1,married,,4,No,12,,3,full-time,2,9.0,3.0,3,0,2,yes
1096,49,no,travel_rarely,22,4,other,1,F,3,4, research director ,2,married,,3,,16,3.0,2,full-time,2,27.0,3.0,4,1,2,yes
1097,20,no,travel_rarely,13,3,medical,3,F,3,1, sales representative ,3,single,,1,,19,3.0,1,part-time,0,2.0,3.0,2,2,2,yes
1098,36,no,non-travel,1,4,,4,F,2,2, manufacturing director ,3,,4374.0,0,,15,3.0,3,full-time,0,4.0,3.0,3,1,2,yes
1099,33,no,travel_rarely,2,4,,4,M,3,2, sales executive ,4,,5505.0,1,,14,3.0,3,full-time,2,6.0,3.0,6,0,4,yes
1100,49,no,non-travel,16,3,medical,4,F,3,1, laboratory technician ,1,divorced,2587.0,4,,16,3.0,2,full-time,1,17.0,2.0,2,2,2,yes
1101,47,no,travel_rarely,2,4,life sciences,2,F,4,4, manager ,2,,15972.0,6,,14,3.0,3,full-time,3,29.0,3.0,3,1,2,yes
1102,20,no,travel_rarely,9,1,,4,M,3,1, sales representative ,1,,,1,No,11,3.0,1,full-time,0,,3.0,2,0,2,yes
1103,36,no,travel_rarely,26,4,,1,M,3,2, healthcare representative ,3,married,,6,No,14,3.0,2,part-time,2,10.0,2.0,3,0,2,no
1104,44,no,travel_rarely,1,3,,3,F,3,1, human resources ,4,,,4,Yes,18,3.0,1,full-time,3,8.0,3.0,2,2,2,no
1105,55,no,non-travel,12,3,technical degree,12,M,2,1, research scientist ,2,divorced,,5,No,12,,4,full-time,1,8.0,3.0,4,1,2,yes
1106,23,yes,non-travel,7,3,life sciences,3,M,3,1, sales representative ,4,divorced,,1,Yes,21,4.0,2,full-time,1,3.0,3.0,3,0,2,no
1107,26,no,non-travel,17,4,,4,M,1,1, laboratory technician ,3,,2305.0,1,No,15,3.0,3,full-time,3,,4.0,3,0,2,yes
1108,32,no,travel_frequently,10,3,,1,M,3,1, research scientist ,3,married,3433.0,6,,13,3.0,1,part-time,1,,2.0,5,1,3,yes
1109,31,no,non-travel,2,4,life sciences,2,M,3,1, laboratory technician ,3,married,3477.0,1,,14,3.0,4,full-time,1,6.0,4.0,5,0,3,no
1110,41,no,non-travel,4,3,human resources,3,M,1,2, human resources ,2,married,,6,No,19,,2,part-time,1,,3.0,3,1,2,no
1111,24,no,travel_rarely,29,1,medical,2,M,3,1, laboratory technician ,1,,3907.0,1,No,13,3.0,2,full-time,3,6.0,4.0,6,1,2,yes
1112,36,yes,non-travel,13,5,marketing,2,M,2,2, sales executive ,1,,,5,Yes,13,3.0,2,full-time,3,16.0,3.0,2,2,2,yes
1113,23,no,non-travel,4,1,,3,F,3,1, laboratory technician ,2,single,,1,No,13,3.0,3,full-time,0,3.0,1.0,3,1,2,no
1114,24,no,non-travel,35,3,medical,35,M,3,1, human resources ,4,married,,0,No,14,3.0,4,part-time,1,3.0,3.0,2,2,1,no
1115,30,yes,travel_frequently,42,3,,3,F,2,1, human resources ,4,divorced,,6,No,11,3.0,3,full-time,1,,2.0,4,1,2,no
1116,31,no,non-travel,5,3,,1,M,3,2, sales executive ,3,,,1,No,19,3.0,3,full-time,1,6.0,3.0,5,0,2,yes
1117,27,no,non-travel,48,3,,48,F,3,1, research scientist ,4,,3445.0,1,,11,3.0,3,full-time,0,6.0,2.0,6,1,4,no
1118,29,yes,travel_rarely,9,3,,2,F,1,1, sales representative ,2,single,2760.0,1,,13,3.0,3,part-time,0,2.0,3.0,2,2,2,yes
1119,29,no,non-travel,1,3,,4,M,4,2, healthcare representative ,3,,6294.0,8,Yes,12,3.0,4,full-time,0,10.0,4.0,3,0,2,no
1120,53,no,non-travel,31,4,,1,F,2,4, manufacturing director ,3,married,,4,Yes,20,4.0,4,full-time,3,27.0,2.0,3,0,2,yes
1121,34,no,travel_rarely,3,2,,4,F,1,2, sales executive ,4,,,5,No,12,,1,full-time,0,,3.0,2,2,2,yes
1122,51,no,travel_rarely,3,3,,1,F,3,3, manager ,3,married,13116.0,2,No,11,3.0,4,part-time,0,,3.0,2,2,2,yes
1123,37,no,travel_rarely,9,2,marketing,2,M,2,2, sales executive ,2,,,1,No,14,3.0,1,full-time,2,,3.0,5,0,3,no
1124,46,no,non-travel,26,2,life sciences,2,M,2,2, sales executive ,2,,,8,,15,3.0,3,full-time,0,6.0,3.0,2,2,2,no
1125,43,no,non-travel,9,3,,1,M,3,1, research scientist ,3,,,4,No,13,3.0,3,part-time,0,,2.0,3,1,2,yes
1126,41,no,travel_rarely,35,3,,35,M,4,2, healthcare representative ,2,single,,3,,12,3.0,1,full-time,0,,1.0,3,1,2,no
1127,31,no,non-travel,7,4,,1,F,3,3, sales executive ,1,,,2,No,14,3.0,4,full-time,2,9.0,3.0,3,2,2,no
1128,28,no,travel_rarely,1,3,medical,3,F,3,1, research scientist ,1,,3591.0,1,No,25,4.0,3,part-time,1,,3.0,3,1,2,no
1129,38,no,non-travel,2,4,,2,F,1,2, sales representative ,4,,5405.0,2,Yes,20,4.0,1,full-time,2,20.0,2.0,4,0,3,yes
1130,58,no,travel_frequently,15,4,life sciences,1,M,3,4, research director ,3,married,,2,,14,3.0,2,full-time,0,23.0,3.0,2,2,2,yes
1131,29,yes,travel_rarely,13,3,,1,M,2,1, human resources ,1,divorced,,4,,15,3.0,4,full-time,3,,3.0,2,2,0,no
1132,47,no,travel_rarely,9,4,life sciences,2,F,3,1, laboratory technician ,3,single,2105.0,4,,12,3.0,3,full-time,0,,3.0,2,2,0,no
1133,28,no,non-travel,1,2,life sciences,3,M,3,1, human resources ,4,,,1,,15,3.0,2,full-time,1,3.0,3.0,3,2,2,yes
1134,32,yes,travel_rarely,2,4,marketing,3,M,2,2, sales executive ,2,,,7,Yes,12,3.0,3,full-time,0,7.0,2.0,2,2,2,yes
1135,39,no,travel_rarely,19,4,,4,M,3,2, research scientist ,4,,3902.0,8,,14,3.0,2,part-time,3,7.0,3.0,2,2,2,yes
1136,55,no,travel_rarely,2,4,,2,M,2,1, research scientist ,4,,2662.0,8,,20,4.0,2,part-time,1,,4.0,5,0,4,no
1137,29,no,non-travel,7,3,life sciences,4,M,3,1, laboratory technician ,1,single,2062.0,3,,14,3.0,2,full-time,0,,3.0,3,1,2,yes
1138,35,no,non-travel,16,2,other,16,F,2,2, manufacturing director ,2,married,,0,,11,3.0,4,full-time,0,4.0,3.0,3,0,2,no
1139,34,yes,non-travel,16,4,technical degree,4,M,1,1, research scientist ,1,,,1,,23,4.0,2,full-time,1,,3.0,5,3,0,yes
1140,56,yes,travel_rarely,24,2,,1,M,3,1, laboratory technician ,4,single,2587.0,1,No,16,3.0,4,full-time,0,5.0,3.0,4,1,0,yes
1141,36,no,non-travel,17,2,marketing,3,M,2,2, sales executive ,2,,5507.0,2,,16,3.0,3,full-time,2,,1.0,4,1,3,yes
1142,31,no,non-travel,10,2,,3,F,3,2, sales executive ,4,divorced,,2,Yes,11,3.0,4,full-time,1,,3.0,5,1,4,no
1143,34,no,non-travel,3,1,,4,F,2,2, sales executive ,4,married,8103.0,3,Yes,12,3.0,3,full-time,0,9.0,2.0,4,0,1,yes
1144,31,no,travel_rarely,4,3,,1,F,4,1, laboratory technician ,3,divorced,3978.0,8,No,12,3.0,2,full-time,1,4.0,2.0,2,2,2,no
1145,45,no,travel_frequently,1,4,medical,2,M,3,2, healthcare representative ,3,single,5399.0,4,No,12,3.0,3,part-time,0,12.0,3.0,4,0,3,yes
1146,39,no,non-travel,21,4,,1,F,1,2, sales executive ,3,,,6,,19,,3,full-time,1,10.0,3.0,3,1,2,no
1147,38,no,travel_rarely,9,2,,2,M,3,1, research scientist ,4,divorced,,2,No,19,3.0,4,full-time,2,,4.0,5,0,3,no
1148,31,no,non-travel,3,2,,3,M,3,1, research scientist ,1,divorced,,1,,13,,4,part-time,1,4.0,,4,2,3,yes
1149,53,yes,non-travel,24,4,life sciences,1,M,3,3, sales executive ,1,,10448.0,6,Yes,13,3.0,2,full-time,0,15.0,2.0,2,2,2,yes
1150,38,no,travel_frequently,1,4,other,4,M,3,1, human resources ,2,,,0,Yes,11,3.0,2,full-time,1,,3.0,6,1,2,no
1151,54,no,non-travel,10,3,,3,F,3,2, manufacturing director ,1,single,4440.0,6,Yes,19,,4,full-time,0,9.0,3.0,5,1,4,no
1152,23,no,non-travel,12,2,,4,M,3,1, laboratory technician ,4,single,,1,No,13,3.0,3,part-time,0,,4.0,5,1,4,yes
1153,25,no,non-travel,2,1,other,4,M,3,1, laboratory technician ,3,,,6,,19,3.0,3,full-time,1,,2.0,2,0,2,yes
1154,31,no,non-travel,2,2,life sciences,1,M,3,1, sales representative ,3,,,0,No,19,3.0,3,full-time,1,,3.0,2,1,2,yes
1155,35,no,travel_rarely,11,4,medical,4,M,3,1, laboratory technician ,3,married,2660.0,7,Yes,11,3.0,3,full-time,1,,3.0,2,2,2,yes
1156,22,no,non-travel,1,2,,4,M,3,1, research scientist ,3,,3375.0,0,No,12,,4,full-time,0,,4.0,3,1,2,yes
1157,32,no,travel_rarely,29,4,,3,F,2,1, laboratory technician ,2,single,,1,,13,3.0,3,full-time,0,6.0,3.0,6,4,1,no
1158,32,no,non-travel,36,4,,2,M,2,1, sales representative ,2,,2269.0,0,,14,3.0,2,part-time,1,,3.0,2,2,2,yes
1159,21,no,travel_rarely,5,1,medical,3,M,3,1, sales representative ,1,single,,1,,11,3.0,4,full-time,0,,3.0,2,1,2,yes
1160,36,no,non-travel,13,2,life sciences,13,F,3,2, manufacturing director ,2,,,7,No,13,3.0,2,full-time,3,18.0,3.0,4,0,2,yes
1161,29,yes,travel_rarely,38,4,,38,M,3,1, research scientist ,4,married,4787.0,9,,14,3.0,2,full-time,3,4.0,4.0,2,2,2,yes
1162,32,no,travel_rarely,2,3,technical degree,4,M,3,1, research scientist ,1,,,1,No,14,3.0,4,part-time,0,,3.0,4,1,2,yes
1163,40,no,travel_rarely,2,4,,3,M,2,1, research scientist ,3,,2809.0,2,No,14,3.0,4,full-time,0,8.0,3.0,2,2,2,yes
1164,35,no,travel_frequently,18,4,life sciences,3,M,3,2, healthcare representative ,3,,,1,,14,3.0,4,part-time,2,,4.0,10,0,2,no
1165,50,yes,travel_rarely,40,3,marketing,4,M,2,3, sales executive ,1,,10854.0,4,,13,3.0,2,full-time,1,20.0,3.0,3,2,0,yes
1166,26,no,non-travel,5,3,other,4,F,2,1, sales representative ,3,single,,0,No,18,3.0,4,full-time,0,,3.0,4,0,0,yes
1167,36,no,travel_frequently,23,2,medical,3,M,4,2, laboratory technician ,4,,2571.0,4,No,17,3.0,3,part-time,1,17.0,3.0,5,0,3,no
1168,27,no,travel_rarely,4,3,life sciences,2,M,4,2, manufacturing director ,2,,6142.0,1,Yes,20,4.0,2,full-time,1,6.0,3.0,6,0,3,no
1169,33,no,non-travel,2,3,medical,3,M,3,1, laboratory technician ,4,,2496.0,4,No,11,3.0,4,full-time,0,7.0,3.0,1,0,0,no
1170,36,no,non-travel,5,4,life sciences,2,F,2,1, research scientist ,1,married,3419.0,9,Yes,14,3.0,4,part-time,1,,4.0,1,0,0,yes
1171,31,no,non-travel,1,4,medical,3,M,3,1, research scientist ,2,single,2501.0,1,No,17,3.0,2,full-time,0,1.0,3.0,1,1,0,yes
1172,22,no,travel_rarely,2,1,technical degree,3,M,3,1, laboratory technician ,4,,,0,,14,3.0,3,part-time,1,3.0,3.0,2,2,1,yes
1173,27,no,non-travel,3,3,,3,M,2,1, research scientist ,3,divorced,2566.0,1,,15,3.0,4,full-time,1,1.0,2.0,1,0,1,yes
1174,33,no,travel_rarely,2,3,life sciences,3,M,3,1, research scientist ,4,,,0,No,14,3.0,1,full-time,0,4.0,,3,0,2,yes
1175,36,no,travel_frequently,18,1,,2,F,3,1, laboratory technician ,4,single,,1,,13,3.0,1,part-time,0,8.0,3.0,8,1,7,yes
1176,37,no,non-travel,18,2,medical,18,F,2,1, research scientist ,1,,3920.0,2,,14,,1,full-time,1,,2.0,3,0,2,yes
1177,32,no,non-travel,7,3,,2,M,4,1, laboratory technician ,2,married,,1,,20,4.0,3,part-time,0,5.0,1.0,5,0,3,yes
1178,51,no,travel_rarely,35,3,medical,35,M,1,2, manufacturing director ,2,divorced,,5,,18,3.0,4,full-time,1,,3.0,4,1,2,yes
1179,49,no,non-travel,45,2,technical degree,45,F,2,4, healthcare representative ,3,,13964.0,7,Yes,12,3.0,4,full-time,0,,3.0,7,0,7,yes
1180,35,no,non-travel,9,4,,3,M,2,2, healthcare representative ,2,single,6540.0,9,,19,3.0,3,full-time,0,,3.0,1,0,0,yes
1181,22,no,non-travel,11,3,medical,1,F,3,1, research scientist ,2,married,2244.0,1,No,13,3.0,4,full-time,1,2.0,3.0,2,1,2,no
1182,33,no,non-travel,1,5,,1,F,4,4, research director ,3,,16184.0,4,No,19,3.0,3,full-time,1,10.0,3.0,6,0,5,no
1183,31,yes,non-travel,13,4,medical,2,M,3,2, sales executive ,1,divorced,4233.0,2,No,17,3.0,3,part-time,0,,1.0,3,1,2,no
1184,45,yes,non-travel,26,4,,1,F,3,2, sales executive ,1,,,2,,14,3.0,4,part-time,2,5.0,3.0,1,0,0,yes
1185,53,no,non-travel,7,3,,3,M,4,4, research director ,3,married,14814.0,3,No,19,3.0,3,full-time,0,32.0,3.0,5,1,3,yes
1186,34,no,travel_rarely,8,2,,2,F,3,2, healthcare representative ,3,,,3,No,11,3.0,4,full-time,0,10.0,3.0,5,4,3,yes
1187,43,no,non-travel,14,2,life sciences,2,M,3,4, research director ,1,,17159.0,6,No,24,4.0,3,full-time,1,,3.0,4,1,0,no
1188,28,no,travel_rarely,8,2,medical,2,M,2,1, human resources ,4,divorced,,1,,13,3.0,4,part-time,1,6.0,3.0,5,0,4,yes
1189,42,no,travel_frequently,2,1,,2,M,3,1, research scientist ,4,single,,5,,14,3.0,4,full-time,0,8.0,3.0,2,2,2,yes
1190,27,no,travel_rarely,4,3,,2,F,3,1, research scientist ,3,,2318.0,1,,19,3.0,3,part-time,0,1.0,3.0,1,0,0,yes
1191,40,no,non-travel,9,4,,4,M,3,1, research scientist ,2,,3617.0,8,Yes,14,,4,full-time,1,3.0,,1,0,0,yes
1192,37,yes,non-travel,1,4,life sciences,1,M,2,3, sales executive ,3,married,,5,,11,3.0,3,full-time,0,,1.0,14,11,7,yes
1193,29,no,travel_frequently,18,3,technical degree,3,F,3,1, sales representative ,4,,,1,No,15,3.0,2,full-time,1,3.0,3.0,3,0,2,no
